"word","freq"
"magistrate",3
"magistrates",3
"mailbox",3
"mattresses",3
"medication",3
"microbus",3
"miles",3
"militant",3
"mineral",3
"minusma",3
"minutes",3
"mirrors",3
"mitsubishi",3
"mohammed",3
"mormon",3
"mount",3
"nds",3
"neighbors",3
"nepal",3
"networks",3
"ngo",3
"niger",3
"ninety",3
"nonextensive",3
"nongovernmental",3
"notary",3
"observation",3
"old",3
"openair",3
"operating",3
"operation",3
"operations",3
"packed",3
"packing",3
"panel",3
"paper",3
"partly",3
"pedicab",3
"peppered",3
"perfume",3
"petrochemical",3
"picture",3
"pilgrims",3
"plantations",3
"plundered",3
"poclain",3
"podium",3
"policeman",3
"pots",3
"poured",3
"powered",3
"powerline",3
"powerlines",3
"precinct",3
"present",3
"professors",3
"province",3
"pushed",3
"quran",3
"rails",3
"ramadi",3
"rations",3
"reconciliation",3
"refrigerated",3
"relief",3
"remained",3
"remaining",3
"rendered",3
"represent",3
"represents",3
"revenues",3
"reverends",3
"revolver",3
"roman",3
"rotc",3
"royal",3
"rubbish",3
"rugs",3
"sale",3
"santander",3
"sberbank",3
"scanner",3
"scores",3
"segments",3
"separate",3
"severly",3
"sewage",3
"shaft",3
"shifted",3
"shipment",3
"shootings",3
"show",3
"showered",3
"showrooms",3
"sides",3
"signals",3
"signboard",3
"snack",3
"soda",3
"somali",3
"sorting",3
"southern",3
"speed",3
"sport",3
"stacks",3
"staircase",3
"stairway",3
"stopped",3
"stopping",3
"storefront",3
"storey",3
"student",3
"stuffs",3
"submachine",3
"sugarcane",3
"superficial",3
"superintendents",3
"supplying",3
"support",3
"surface",3
"surroundings",3
"suvs",3
"swimming",3
"tape",3
"technology",3
"tens",3
"terrace",3
"terrorism",3
"textbooks",3
"theatre",3
"thirtyfive",3
"threefoot",3
"tobacco",3
"torah",3
"totaling",3
"tour",3
"transmitters",3
"transmitting",3
"trasandino",3
"trawler",3
"tricycle",3
"twentyeight",3
"twentyone",3
"twowheeler",3
"typewriters",3
"undetermined",3
"unity",3
"universitys",3
"unoccupied",3
"unreported",3
"vacant",3
"vaccines",3
"vehciles",3
"via",3
"vote",3
"wares",3
"waste",3
"wedding",3
"wheel",3
"windscreen",3
"windscreens",3
"wire",3
"witnesses",3
"worker",3
"wounded",3
"yurumito",3
"abci",2
"abduction",2
"absorbed",2
"acid",2
"activists",2
"actual",2
"aden",2
"adf",2
"adventist",2
"advisor",2
"aerial",2
"afar",2
"aguak",2
"ahmeds",2
"airbus",2
"airconditioner",2
"airfeild",2
"albalawi",2
"alghadir",2
"alheetis",2
"alkhoei",2
"almashtal",2
"alsalam",2
"altahrir",2
"ammo",2
"ammonium",2
"amounted",2
"anchored",2
"andhra",2
"anonymous",2
"antennae",2
"antilandmine",2
"apparel",2
"arbaki",2
"arif",2
"aristi",2
"arm",2
"armalite",2
"arrival",2
"arsenal",2
"arsonfire",2
"arsonflame",2
"arsonvandalism",2
"ashaka",2
"asphalt",2
"atatürk",2
"attempt",2
"audi",2
"automated",2
"avdiivka",2
"aviation",2
"awakening",2
"aziz",2
"bab",2
"bakara",2
"bakht",2
"balconies",2
"bales",2
"baluchistan",2
"bamford",2
"banco",2
"banner",2
"baptist",2
"barangay",2
"barges",2
"barns",2
"barrel",2
"basic",2
"basketball",2
"battalion",2
"beams",2
"bed",2
"beds",2
"beit",2
"bhavan",2
"bikes",2
"bishops",2
"blinds",2
"blue",2
"bmpj",2
"bmw",2
"bodyguards",2
"boiler",2
"bompai",2
"bookstores",2
"booster",2
"boots",2
"bore",2
"borno",2
"bosnian",2
"brought",2
"brunt",2
"buddhist",2
"buiding",2
"building’s",2
"bulabulim",2
"bungalow",2
"bunker",2
"bureau",2
"buri",2
"bush",2
"businessmans",2
"busy",2
"bvehicle",2
"cal",2
"campers",2
"candidates",2
"caravan",2
"carbine",2
"cardboard",2
"carpeting",2
"carspatrols",2
"casanare",2
"chainsaw",2
"chair",2
"chairmans",2
"chancelor",2
"chandeliers",2
"changing",2
"chapel",2
"charge",2
"charges",2
"chaudhrys",2
"chenpur",2
"children",2
"chile",2
"chilean",2
"cigarettes",2
"citizens",2
"civilian’s",2
"class",2
"cleaning",2
"cleared",2
"closedcircuit",2
"cloth",2
"cmdeep",2
"cnqcquingjian",2
"coalition",2
"coca",2
"cockpit",2
"collapsible",2
"collateral",2
"colombian",2
"colonel",2
"colonels",2
"columns",2
"commander",2
"commanding",2
"commissions",2
"compartments",2
"completed",2
"completion",2
"compressor",2
"conflicting",2
"congressmans",2
"constables",2
"contaminated",2
"contractors",2
"convent",2
"conveyer",2
"cooking",2
"coordination",2
"cootracero",2
"copper",2
"corn",2
"corporate",2
"correspondents",2
"cosmetic",2
"councilors",2
"councils",2
"counting",2
"countrys",2
"courier",2
"course",2
"courts",2
"coveñas",2
"covering",2
"creation",2
"credit",2
"cruisers",2
"cutt",2
"cutting",2
"cyber",2
"cyril",2
"damamged",2
"damge",2
"danaged",2
"dar",2
"dash",2
"data",2
"dco",2
"dead",2
"deemed",2
"degree",2
"delta",2
"democracy",2
"demow",2
"deposit",2
"deposits",2
"derailment",2
"describes",2
"description",2
"desktop",2
"detected",2
"deutche",2
"devastated",2
"dhaka",2
"dinars",2
"diplomats",2
"directorates",2
"directorgenerals",2
"disclosed",2
"disco",2
"dispensers",2
"distributed",2
"distribution",2
"districts",2
"divided",2
"divisional",2
"domodedovo",2
"dones",2
"doublecabin",2
"drachma",2
"drapes",2
"drill",2
"drillling",2
"drills",2
"drivers",2
"dropped",2
"drums",2
"dry",2
"dumptrucks",2
"dustbin",2
"ecopetrolowned",2
"educational",2
"effected",2
"eggs",2
"eightinch",2
"eights",2
"eightyseven",2
"ekilisaya",2
"electrcicty",2
"eletrical",2
"elisa",2
"else",2
"emaan",2
"embedded",2
"employment",2
"ended",2
"enough",2
"enterprises",2
"erupted",2
"ethiopian",2
"ethnic",2
"eventually",2
"every",2
"excavation",2
"exhibition",2
"experimental",2
"explosionbombgrenade",2
"explosioncharges",2
"explosionlimpet",2
"explosionluggage",2
"explosionmolotov",2
"explosionrockets",2
"explosionscar",2
"explosionsgrenadesrpgs",2
"explosionshells",2
"explosionsland",2
"explosionsurn",2
"explsion",2
"explsoioncar",2
"expreso",2
"external",2
"exxon",2
"fabric",2
"fact",2
"factility",2
"faculty",2
"faith",2
"fallen",2
"fardc",2
"farmers",2
"farshak",2
"fastfood",2
"fayaz",2
"feed",2
"feeds",2
"fences",2
"ferrying",2
"fiber",2
"firebombed",2
"firetruck",2
"firstfloor",2
"fitness",2
"fittings",2
"fivekilowatt",2
"flags",2
"flame",2
"flammable",2
"flare",2
"flats",2
"fled",2
"flew",2
"flooding",2
"forcing",2
"forests",2
"form",2
"fourroom",2
"frame",2
"franchise",2
"french",2
"frenchowned",2
"function",2
"galil",2
"game",2
"gaur",2
"gaz",2
"gear",2
"gendarme",2
"ghat",2
"give",2
"good",2
"governing",2
"gps",2
"grace",2
"granaries",2
"grandstand",2
"graves",2
"great",2
"greater",2
"groups",2
"grove",2
"guajira",2
"guamuez",2
"guardhouse",2
"gunfight",2
"guwahati",2
"hadi",2
"halt",2
"hamper",2
"handguns",2
"hanuman",2
"happened",2
"harvesters",2
"hassans",2
"headquarter",2
"headquaters",2
"healer",2
"heard",2
"hectares",2
"hideouts",2
"higher",2
"highrise",2
"highways",2
"hindu",2
"hinges",2
"hogs",2
"homeless",2
"hunting",2
"husbandry",2
"husseins",2
"hyva",2
"ibn",2
"identity",2
"idp",2
"ieds",2
"ifv",2
"ignite",2
"iii",2
"immense",2
"imphal",2
"improvised",2
"india",2
"indigenous",2
"injuring",2
"inner",2
"inspectorgeneral",2
"instruments",2
"intact",2
"internally",2
"investigation",2
"investments",2
"iraq",2
"ireland",2
"irobot",2
"issued",2
"isuzu",2
"italian",2
"jabbar",2
"jalal",2
"jeepney",2
"jetty",2
"jimmy",2
"joplin",2
"jordanian",2
"josephy",2
"kabunsuan",2
"kamaz",2
"kandahar",2
"kano",2
"kebab",2
"khaira",2
"khashagulgovs",2
"khushal",2
"killing",2
"kiln",2
"kilograms",2
"kilometers",2
"kilos",2
"kmlong",2
"knocking",2
"komatsu",2
"koranic",2
"korean",2
"kosovo",2
"kulagumna",2
"kyat",2
"lada",2
"lady",2
"lal",2
"lamppost",2
"landmines",2
"leafladen",2
"lebanese",2
"lee",2
"leg",2
"lemona",2
"lga",2
"liberal",2
"lift",2
"lighting",2
"lights",2
"limón",2
"limoncoveñas",2
"links",2
"liquid",2
"literature",2
"lobbed",2
"locker",2
"lockers",2
"locks",2
"louis",2
"lounge",2
"low",2
"ltte",2
"lubricant",2
"lubumbashi",2
"machinegunned",2
"machineries",2
"madih",2
"magazines",2
"maguindanao",2
"mainly",2
"maintenance",2
"majority",2
"manage",2
"management",2
"manages",2
"manhole",2
"mansions",2
"mansur",2
"maoist",2
"maoists",2
"marble",2
"mardan",2
"maritime",2
"marubo",2
"maruti",2
"massage",2
"mattress",2
"maydan",2
"meadowbrook",2
"measuring",2
"mechanical",2
"merely",2
"meterhigh",2
"meterlong",2
"microsoft",2
"mig",2
"milan",2
"minimarts",2
"ministerss",2
"minivans",2
"mink",2
"missing",2
"mixers",2
"mobil",2
"moderately",2
"modern",2
"mogadishu",2
"monday",2
"monitoring",2
"monks",2
"moreover",2
"moroccan",2
"mosaic",2
"motorcades",2
"motorcyclewas",2
"motorists",2
"mouris",2
"mover",2
"mubarak",2
"mulitple",2
"naacp",2
"naihati",2
"nairobi",2
"nara",2
"nature",2
"navigation",2
"ncell",2
"needed",2
"neighborhoods",2
"neither",2
"newsroom",2
"ngarnam",2
"nigeria",2
"nigerian",2
"ninawa",2
"ninefoot",2
"nissan",2
"nitrate",2
"nnpc",2
"nonmilitary",2
"noodle",2
"noor",2
"nungba",2
"nursery",2
"nursing",2
"occidental",2
"occupied",2
"onefoot",2
"onestory",2
"operational",2
"operator",2
"opposite",2
"optic",2
"organizations",2
"orion",2
"ornaments",2
"orphanage",2
"overall",2
"overseas",2
"overturn",2
"owners",2
"oxford",2
"oxygen",2
"packets",2
"paddy",2
"padlocks",2
"pagoda",2
"painting",2
"pair",2
"papers",2
"parade",2
"paraphernalia",2
"parawood",2
"parliamentary",2
"parlors",2
"particularly",2
"partitions",2
"partnership",2
"passerby",2
"passports",2
"patikul",2
"patnahowrah",2
"patriotic",2
"patrols",2
"pavilions",2
"payán",2
"payloaders",2
"pellets",2
"pen",2
"penetrate",2
"pens",2
"people’s",2
"pepsico",2
"persons",2
"peru",2
"pet",2
"photo",2
"photographs",2
"photography",2
"pickups",2
"pineapple",2
"placement",2
"plateglass",2
"platforms",2
"plenary",2
"polls",2
"polytechnic",2
"poonal",2
"poor",2
"portrait",2
"posters",2
"pot",2
"powersupplying",2
"pradesh",2
"prefabricated",2
"principals",2
"print",2
"prior",2
"privatbank",2
"probable",2
"procedure",2
"producing",2
"professor",2
"program",2
"projector",2
"propert",2
"provides",2
"prt",2
"publics",2
"published",2
"puk",2
"pulpit",2
"punched",2
"qais",2
"qatada",2
"quaidiazam",2
"question",2
"quick",2
"qusay",2
"rafidain",2
"railcars",2
"rain",2
"ramming",2
"range",2
"ravine",2
"raziqs",2
"reached",2
"reaction",2
"reactor",2
"receiving",2
"recently",2
"reconstructions",2
"recue",2
"reduced",2
"refrigeration",2
"refuge",2
"regiment",2
"regions",2
"reinforcements",2
"remote",2
"renovation",2
"rental",2
"rented",2
"reporting",2
"rescue",2
"residencewas",2
"residents’",2
"resources",2
"retirement",2
"returned",2
"revolving",2
"riceloaded",2
"right",2
"rijiyarsaki",2
"río",2
"rivers",2
"roadworthy",2
"robbery",2
"rock",2
"rope",2
"rotor",2
"rourkelakibur",2
"rover",2
"rpp",2
"rubble",2
"rug",2
"ruling",2
"run",2
"rupture",2
"sabotaged",2
"sacked",2
"sacred",2
"sai",2
"saidiya",2
"saladin",2
"salem",2
"salo",2
"sandladen",2
"saw",2
"says",2
"sbi",2
"scaffolding",2
"scared",2
"school’s",2
"scroll",2
"sculpture",2
"sectors",2
"sederot",2
"see",2
"seminov",2
"separating",2
"serving",2
"setting",2
"settlement",2
"settlers",2
"sevenday",2
"sevenroom",2
"sever",2
"severed",2
"sewer",2
"sewing",2
"shacks",2
"shafts",2
"shah",2
"shahzad",2
"shallow",2
"shamashakhi",2
"sheared",2
"sheds",2
"sheet",2
"sheikhs",2
"shelf",2
"shelves",2
"shi",2
"shockwaves",2
"shutdown",2
"shutter",2
"siding",2
"signaling",2
"signs",2
"silence",2
"silo",2
"silos",2
"sim",2
"single",2
"sink",2
"sixseven",2
"sixwheel",2
"sized",2
"slammed",2
"slashed",2
"slips",2
"sniffer",2
"socialist",2
"softball",2
"soldier",2
"sompoi",2
"sorghum",2
"southwest",2
"sovetsky",2
"specifically",2
"specifics",2
"spillage",2
"splashed",2
"spoke",2
"spraypainted",2
"stack",2
"stands",2
"station’s",2
"steps",2
"sticky",2
"stones",2
"storages",2
"storeroom",2
"stormed",2
"streetlights",2
"strewn",2
"strip",2
"stun",2
"sub",2
"subsequently",2
"success",2
"sufficient",2
"sugamuxi",2
"sum",2
"sunday",2
"sunshine",2
"supplier",2
"supporting",2
"surounding",2
"suspending",2
"suzuki",2
"sword",2
"syndicate",2
"tahrir",2
"tailor",2
"tailoring",2
"tal",2
"tamimi",2
"tanin",2
"tavern",2
"tcm",2
"teahouse",2
"teams",2
"telecoms",2
"telefonica",2
"telenors",2
"televisa",2
"televisions",2
"temples",2
"text",2
"tgi",2
"thana",2
"thick",2
"thirtyone",2
"thirtytwo",2
"thought",2
"thread",2
"threee",2
"threefourths",2
"throwers",2
"throwing",2
"tibú",2
"tickets",2
"tied",2
"tiles",2
"tipaimukh",2
"tippers",2
"tok",2
"tombia",2
"tossed",2
"totalled",2
"tourists",2
"townhome",2
"tractortrailer",2
"tractortrolley",2
"tradae",2
"transfer",2
"transporter",2
"transports",2
"trashcan",2
"treasury",2
"tremendous",2
"tribesmens",2
"tricycles",2
"trunk",2
"tube",2
"tumaco",2
"turbines",2
"turkmen",2
"turned",2
"twelveroom",2
"twofoot",2
"twohundred",2
"twometer",2
"tworoom",2
"twowheeled",2
"typewriter",2
"underwent",2
"unidentified",2
"unita",2
"unknon",2
"unkown",2
"unmarked",2
"unmik",2
"unusable",2
"uprooted",2
"useless",2
"using",2
"utilities",2
"vaccination",2
"valley",2
"valve",2
"vault",2
"vaz",2
"vehicletridges",2
"vehiclets",2
"vehilce",2
"venezuela",2
"venue",2
"verandah",2
"vessels",2
"victim’s",2
"villager",2
"virginia",2
"volkswagon",2
"volunteer",2
"voter",2
"wallets",2
"ward",2
"warplane",2
"warships",2
"wash",2
"whatever",2
"whose",2
"widespread",2
"windshields",2
"wing",2
"wiring",2
"words",2
"workers’",2
"written",2
"yanuwa",2
"year",2
"yemen",2
"yobe",2
"yogeshwar",2
"york",2
"zero",2
"zuhayr",2
"zuliaayacucho",2
"“kkk”",1
"abducted",1
"abdulmajeed",1
"abiteye",1
"able",1
"aboard",1
"aborted",1
"abuasis",1
"abundant",1
"acargo",1
"accelerant",1
"access",1
"accidental",1
"accompanying",1
"accomplices",1
"account",1
"accounting",1
"aceh",1
"acehs",1
"acronym",1
"action",1
"activa",1
"activated",1
"activist",1
"acute",1
"adan",1
"address",1
"adjaced",1
"administrators",1
"admitted",1
"adult",1
"advancement",1
"adventure",1
"adversely",1
"affiliated",1
"afghanistan",1
"aflame",1
"afp",1
"afzal",1
"agb",1
"agencies",1
"agencys",1
"agraria",1
"ahle",1
"ahmad",1
"ahmads",1
"ahmed",1
"airbuses",1
"airconditioning",1
"aircraftboeing",1
"aircrafts",1
"airdefense",1
"airfield",1
"airforce",1
"airplanes",1
"airportaccess",1
"airports",1
"airtel",1
"ajaccio",1
"ajmer",1
"ajristan",1
"akhmad",1
"akm",1
"akp",1
"alabid",1
"aladham",1
"alaskari",1
"alaswad",1
"alazzam",1
"albania",1
"albanian",1
"alcoholic",1
"aldeen",1
"aldhabit",1
"aldin",1
"aleppo",1
"alerted",1
"alf",1
"alfadhil",1
"alfaiha",1
"alfathah",1
"algeria",1
"alhateen",1
"alhattabs",1
"alhawas",1
"alight",1
"alil",1
"alimam",1
"alisawis",1
"aliskan",1
"aljazeera",1
"alkhansaa",1
"alkhudir",1
"allgirls",1
"alliance",1
"allow",1
"almufraq",1
"alnaft",1
"alnur",1
"alos",1
"alqaim",1
"alqassim",1
"alqods",1
"alrahman",1
"alrasul",1
"alshabaka",1
"alshahabiyah",1
"alsharji",1
"alsharqat",1
"alsijr",1
"alsuranis",1
"altahadi",1
"altamira",1
"altawhid",1
"althought",1
"altos",1
"aluminum",1
"alwathiq",1
"alyasmin",1
"amax",1
"ambassador",1
"ambulence",1
"amia",1
"amil",1
"amir",1
"among",1
"amorebieta",1
"amoutn",1
"amusement",1
"anbar’s",1
"ancop",1
"anf",1
"angeles",1
"angolan",1
"anjanderi",1
"annex",1
"anonymity",1
"anp",1
"antel",1
"antiaircraft",1
"antinarcotics",1
"antiques",1
"antitank",1
"antonov",1
"apam",1
"apcs",1
"apm",1
"apostolic",1
"apparently",1
"appeared",1
"approach",1
"approx",1
"approximate",1
"approximatley",1
"aquaduct",1
"aqueduct",1
"aquifer",1
"arab",1
"arabian",1
"arabic",1
"arabiya",1
"aranguren",1
"araptment",1
"arauquita",1
"arbil",1
"arcade",1
"archbishopric",1
"architecture",1
"archive",1
"arfan",1
"argentaria",1
"argentine",1
"aridi",1
"arizona",1
"armalites",1
"armor",1
"arrested",1
"arrived",1
"arriving",1
"arsonbombambush",1
"arsonexplosion",1
"artea",1
"artemije",1
"articles",1
"artistic",1
"arts",1
"artwork",1
"ascertain",1
"ashkelon",1
"ashok",1
"asi",1
"asifabad",1
"asm",1
"aspis",1
"assailant",1
"assassination",1
"assemby",1
"assess",1
"assessments",1
"assissi",1
"assortment",1
"astv",1
"asylumseeker",1
"atack",1
"ataturk",1
"athletic",1
"atop",1
"atrium",1
"attach",1
"attaché",1
"attacj",1
"attacking",1
"attakck",1
"attic",1
"attorney",1
"auc",1
"auction",1
"auditorium",1
"autorepair",1
"avenue",1
"awaiting",1
"awning",1
"axes",1
"ayoub",1
"baal",1
"baba",1
"babychanging",1
"babylon",1
"backpack",1
"backup",1
"backyard",1
"bad",1
"badr",1
"baggage",1
"baghdadkirkuk",1
"baghdads",1
"baghs",1
"bahauddin",1
"bails",1
"bakaaraha",1
"bake",1
"bakers",1
"bakhtiarabad",1
"bakhtiyar",1
"bakshi",1
"balad",1
"balochistan",1
"bamboo",1
"banda",1
"bangkok",1
"banking",1
"banners",1
"bansi",1
"barak",1
"baraks",1
"baratha",1
"barbacoas",1
"bargah",1
"bargains",1
"barge",1
"barialays",1
"barrancas",1
"barricaded",1
"based",1
"basilica",1
"basque",1
"batteries",1
"battlewagons",1
"bayaa",1
"bayji",1
"bayt",1
"bazookas",1
"bbva",1
"bdu",1
"beachfront",1
"beacon",1
"beans",1
"bearings",1
"became",1
"bedrooms",1
"beechcraft",1
"bel",1
"believe",1
"believed",1
"bellevue",1
"belts",1
"belur",1
"benches",1
"benether",1
"benetton",1
"benghazi",1
"benghazis",1
"bent",1
"beside",1
"besides",1
"betel",1
"beverages",1
"bharat",1
"bharatpur",1
"bhoris",1
"bhorletar",1
"bhubaneswarnew",1
"bhuttos",1
"bibles",1
"bilbao",1
"bilboard",1
"billet",1
"binoculars",1
"bins",1
"biometric",1
"bir",1
"biryukov",1
"bishnumati",1
"bishop",1
"bitten",1
"blackboard",1
"blacked",1
"blackhawk",1
"blackou",1
"blank",1
"blankets",1
"blasting",1
"bleachers",1
"blm",1
"bloc",1
"blocked",1
"bloodstained",1
"blow",1
"blueprints",1
"bmd",1
"bmwmade",1
"boder",1
"body",1
"bogey",1
"bogie",1
"bogies",1
"bogota",1
"boilerroom",1
"bola",1
"bolivar",1
"bombardier",1
"bombdynamite",1
"bombingcar",1
"bombingpetrol",1
"bombingtnt",1
"bombmolotov",1
"booby",1
"bookcases",1
"borehole",1
"boreholes",1
"bottling",1
"boumerdès",1
"boussaada",1
"boutique",1
"boutiques",1
"boyaca",1
"bradley",1
"branches",1
"branchhotel",1
"bread",1
"breeder",1
"brewery",1
"bridege",1
"briefcase",1
"briefcases",1
"briefly",1
"bringing",1
"brinks",1
"broekn",1
"bronze",1
"brothel",1
"brown",1
"brush",1
"bucaramanga",1
"buckled",1
"budayev",1
"buenaventura",1
"buffalo",1
"buidling",1
"buiilding",1
"buildingpolice",1
"builiding",1
"builidng",1
"buliding",1
"bullock",1
"bullocks",1
"bumper",1
"bunkhouses",1
"burial",1
"burn",1
"burns",1
"burst",1
"bursting",1
"bust",1
"bypass",1
"caage",1
"cabaret",1
"cabinets",1
"cabins",1
"cabs",1
"cache",1
"caches",1
"cadets",1
"cadillac",1
"cafã©",1
"caffreys",1
"cairo",1
"caixa",1
"cajo",1
"calibre",1
"california",1
"call",1
"called",1
"calling",1
"caltex",1
"cameramans",1
"camping",1
"campo",1
"camry",1
"cancelled",1
"candy",1
"cane",1
"cankaya",1
"cannabis",1
"cannon",1
"canteen",1
"cantonment",1
"capabilities",1
"capacity",1
"capital",1
"caps",1
"carbomb",1
"careen",1
"careers",1
"caritas",1
"carpets",1
"carry",1
"cartridge",1
"carwash",1
"casa",1
"casings",1
"cassava",1
"cassette",1
"cassettes",1
"cast",1
"castle",1
"cat",1
"cauca",1
"causeway",1
"cdu",1
"ceasefire",1
"cellphone",1
"cenotaph",1
"centimer",1
"centimes",1
"ceramic",1
"ceramics",1
"certain",1
"ceylon",1
"cfa",1
"cha",1
"chabad",1
"chainsaws",1
"chairlift",1
"chalk",1
"chaman",1
"chandelier",1
"changed",1
"chaos",1
"charako",1
"charbolak",1
"charger",1
"charity",1
"charlie",1
"charts",1
"chasemanhattan",1
"chauffeurs",1
"checkpointartillery",1
"chemicals",1
"chemist",1
"chevrolet",1
"chiang",1
"chilectra",1
"chimney",1
"chinesemade",1
"chintalamma",1
"chishti",1
"chittagong",1
"chocolate",1
"chopped",1
"christmas",1
"chronicle",1
"chunks",1
"cib",1
"circus",1
"civic",1
"civillian",1
"cjtf",1
"clash",1
"classified",1
"clean",1
"clearing",1
"clifton",1
"clinics",1
"clio",1
"cliobrand",1
"clock",1
"cloths",1
"clubs",1
"cluster",1
"clutch",1
"cmcm",1
"coachella",1
"coalladen",1
"coalloading",1
"coats",1
"cocacola",1
"cocktailgasoline",1
"coconut",1
"coffeehouse",1
"collapsing",1
"colmenares",1
"colombians",1
"colomiers",1
"colony",1
"colored",1
"colt",1
"column",1
"combination",1
"combined",1
"comercial",1
"comfort",1
"coming",1
"commando",1
"comment",1
"comments",1
"commissioner",1
"commissioners",1
"committed",1
"commuters",1
"completey",1
"completley",1
"complety",1
"complexity",1
"compressed",1
"compromised",1
"con",1
"concentration",1
"concerning",1
"condition",1
"conditioners",1
"conductors",1
"confined",1
"conflict",1
"conflictedcx",1
"congo",1
"congolese",1
"coniderable",1
"connaught",1
"connecting",1
"connection",1
"consequence",1
"conservatory",1
"considerably",1
"considered",1
"consignment",1
"constantine",1
"constituency",1
"constitution",1
"constitutional",1
"consulateresidence",1
"consulates",1
"consumed",1
"contamination",1
"content",1
"contingency",1
"continued",1
"convención",1
"convergence",1
"convertible",1
"convience",1
"cooker",1
"cooling",1
"coors",1
"coptic",1
"corals",1
"cord",1
"cordobas",1
"cordova",1
"core",1
"corporation",1
"corrals",1
"correo",1
"corridor",1
"corsica",1
"corte",1
"cosider",1
"costs",1
"cotabato",1
"councilor",1
"counselors",1
"countless",1
"coup",1
"couples",1
"courtroom",1
"cover",1
"coverted",1
"coyote",1
"coyotes",1
"cpm",1
"cracking",1
"cranes",1
"craters",1
"crates",1
"cravo",1
"creator",1
"cremation",1
"crematorium",1
"crew",1
"crews",1
"critical",1
"crj",1
"crop",1
"cropdusting",1
"crore",1
"crossed",1
"crossfire",1
"crossing",1
"crossings",1
"crossties",1
"crumbled",1
"crushed",1
"crusher",1
"crushing",1
"cruzados",1
"ctc",1
"cth",1
"cubic",1
"cude",1
"curb",1
"current",1
"curtain",1
"cushions",1
"cyclerickshaw",1
"cycles",1
"cyhan",1
"cylinder",1
"cylinders",1
"czech",1
"czechmade",1
"dala",1
"dalam",1
"dama",1
"damaed",1
"damagaed",1
"damagd",1
"damagedand",1
"damagedthe",1
"damgaed",1
"daramolas",1
"dargah",1
"dark",1
"dateprocessing",1
"daubed",1
"dawood",1
"daya",1
"daycare",1
"dayvehiclee",1
"deactived",1
"dealerships",1
"deamaged",1
"deaprtment",1
"dec",1
"decimated",1
"declare",1
"decoding",1
"deflected",1
"defused",1
"defusing",1
"degrees",1
"del",1
"delay",1
"delayed",1
"delaying",1
"delegation",1
"delhi",1
"dent",1
"departmental",1
"departments",1
"departure",1
"depend",1
"depending",1
"depository",1
"deputies",1
"dera",1
"derails",1
"dergina",1
"descreased",1
"destoyed",1
"destroyeddamged",1
"destroyer",1
"detailed",1
"detatched",1
"detection",1
"detector",1
"detectors",1
"detention",1
"detergent",1
"detoante",1
"detoanted",1
"detonators",1
"detterlines",1
"deustche",1
"developments",1
"devil",1
"dhl",1
"dhow",1
"diagnostic",1
"dialogue",1
"diamond",1
"dian",1
"dibi",1
"didnt",1
"difficult",1
"digital",1
"dijla",1
"dimax",1
"direction",1
"directions",1
"directly",1
"dirt",1
"disappeared",1
"disarm",1
"disconected",1
"discotec",1
"discotheque",1
"discotheques",1
"discount",1
"disease",1
"disheer",1
"disintegrated",1
"displays",1
"disposed",1
"disputesettling",1
"disruptions",1
"distance",1
"distributing",1
"distributor",1
"distributuion",1
"disturbing",1
"dit",1
"diverted",1
"djelfa",1
"dkba",1
"dock",1
"doctrine",1
"document",1
"dogs",1
"domesticated",1
"donated",1
"donums",1
"doorframes",1
"doormat",1
"doshka",1
"doubledecker",1
"doura",1
"doused",1
"downcv",1
"downstairs",1
"downward",1
"doycos",1
"dpwh",1
"drachmae",1
"drainage",1
"dramatically",1
"draperies",1
"dresses",1
"drink",1
"drivein",1
"drone",1
"dubbing",1
"duddy",1
"dumped",1
"dumpsters",1
"dunknown",1
"dwelling",1
"dwellings",1
"early",1
"earthfilled",1
"earthmovers",1
"earthquake",1
"eatery",1
"ecopetrol",1
"ecosystem",1
"ecuadorean",1
"edf",1
"edi",1
"edible",1
"edison",1
"editing",1
"editorial",1
"editorinchiefs",1
"effigy",1
"eightroom",1
"eightyeight",1
"eightyfour",1
"eke",1
"elder",1
"elderly",1
"elders",1
"electronics",1
"electronicsrich",1
"elements",1
"elian",1
"emptied",1
"enee",1
"engaged",1
"english",1
"enlistment",1
"enormous",1
"entered",1
"entering",1
"entrepreneurial",1
"entryways",1
"epi",1
"eplosion",1
"equals",1
"equiment",1
"equipent",1
"erawan",1
"erected",1
"eroded",1
"erported",1
"errant",1
"erzhnukayev",1
"escape",1
"escrow",1
"espino",1
"esteban",1
"estimatd",1
"etchmiadzin",1
"eternal",1
"eucalyptus",1
"euros",1
"euskaltel",1
"evacuated",1
"evangelical",1
"evangelist",1
"evergreen",1
"evidence",1
"evms",1
"exactly",1
"examination",1
"execution",1
"exercise",1
"exhibit",1
"exlposionlimpet",1
"exlposionpipe",1
"exlposionsantitank",1
"expanded",1
"expenses",1
"experienced",1
"expert",1
"exploding",1
"explosionantitank",1
"explosionbarometric",1
"explosionbazooka",1
"explosionboat",1
"explosionbombgunfire",1
"explosionbombmuriatic",1
"explosionbulldozer",1
"explosionbus",1
"explosiondestroyed",1
"explosiondynmaite",1
"explosionfirebomb",1
"explosionfirebombclaymore",1
"explosiongrenadesarson",1
"explosiongrenadesmortarsrocket",1
"explosionmines",1
"explosionmortars",1
"explosionrobbery",1
"explosionrocketsmortars",1
"explosionsbazooka",1
"explosionsbomb",1
